進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元),重量(公噸)
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬爾地夫,2,0.006
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),密克羅尼西亞,27,4.537
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),捷克,6395,194.587
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),荷蘭,69392,9617.071
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),喬治亞,6,0.86
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯里蘭卡,5,0.7
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛伐克,321,3.482
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛維尼亞,1247,19.53
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),智利,847,64.12
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),菲律賓,36077,2624.059
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),越南,45312,15340.35
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),塞內加爾,5,1.667
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),塞爾維亞,7,0.084
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奧地利,448,37.985
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛沙尼亞,715,12.843
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛爾蘭,486,7.499
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),新加坡,5367,281.215
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞士,5913,68.651
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞典,3658,436.042
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),萬那杜,6,0.519
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),義大利,11066,2002.022
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),葉門,0,0.034
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),葡萄牙,799,13.81
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蒙特內哥羅,4,0.01
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),德國,19712,525.444
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),摩納哥,12,0.237
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),黎巴嫩,417,148.09
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),墨西哥,2907,86.139
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳大利亞,9311,1193.45
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳門,267,45.917
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),盧森堡,3,0.004
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賽普勒斯,77,22.631
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),薩爾瓦多,44,8.081
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),羅馬尼亞,843,8.982
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),關島,2,0.536
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蘇利南,4,0.72
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),土耳其,379,24.545
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),中國大陸,25959,1220.931
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),丹麥,286,4.258
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),厄瓜多,119,35.118
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴西,4014,1006.837
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拉圭,227,62.945
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拿馬,32,0.585
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴基斯坦,2,0
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),日本,65116,3685.404
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),比利時,2451,78.631
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),以色列,778,87.261
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),加拿大,20339,1028.197
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),卡達,151,37.389
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瓜地馬拉,5,0.574
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),立陶宛,3950,74.055
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),伊拉克,24,4.571
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),匈牙利,4671,44.261
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印尼,5035,90.323
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印度,3673,1354.128
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),吐瓦魯,121,10.628
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),多明尼加,35,9.483
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),百慕達,38,0.58
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),衣索比亞,0,0.002
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),西班牙,18784,1324.669
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),克羅埃西亞,366,5.64
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),宏都拉斯,12,0.363
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),希臘,263,36.431
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),沙烏地阿拉伯,742,276.873
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),貝里斯,1,0.01
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),亞美尼亞,2,0.108
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),亞塞拜然,0,0.001
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),其他國家,1725,16.92
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),孟加拉,10,0.426
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),帛琉,82,15.931
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),拉脫維亞,78,0.619
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波多黎各,184,61.56
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波蘭,29086,796.204
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法國,13547,3564.993
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),芬蘭,63,2.223
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿拉伯聯合大公國,2792,1643.411
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿根廷,1683,415.219
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿曼,50,5.594
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿爾及利亞,0,0.002
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿魯巴,3,0.208
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),保加利亞,756,7.361
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南非,2454,640.328
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南韓,7703,209.015
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),柬埔寨,8668,2956.653
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),約旦,69,14.504
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),美國,455039,29155.178
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),英國,13655,2775.775
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),迦納,1,0.12
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),香港,35747,1147.254
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥倫比亞,1506,218.046
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥斯大黎加,19,0.479
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),埃及,69,19.715
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),挪威,656,14.532
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),泰國,30341,1120.833
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),海地,7,0.984
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),烏拉圭,46,7.166
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),秘魯,452,113.422
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),紐西蘭,1158,195.153
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),紐喀里多尼亞,7,0.273
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬來西亞,29851,9575.737
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬紹爾群島,14,2.387
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬達加斯加,1,0.24
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬爾他,0,0.017
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬爾地夫,122,1.939
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),密克羅尼西亞,11,2.078
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),捷克,7423,195.137
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),荷蘭,59294,7459.69
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),喬治亞,49,6.98
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),幾內亞,2828,127.862
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯里蘭卡,18,2.105
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛伐克,194,3.039
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛維尼亞,468,4.365
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),智利,551,132.904
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),菲律賓,22161,1941.475
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),越南,37150,1606.618
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奧地利,8433,305.7
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛沙尼亞,271,6.475
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛爾蘭,95,0.694
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),新加坡,7565,524.623
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞士,2511,23.225
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞典,4087,486.314
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),萬那杜,8,0.776
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),義大利,9352,1735.082
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),葡萄牙,27,0.293
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),維德角,1,0.076
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蒙古,1,0.009
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蒙特內哥羅,1,0.008
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),寮國,2,0.079
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),德國,24620,582.917
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),模里西斯,6,0.625
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),黎巴嫩,525,204.205
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),墨西哥,3047,193.465
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳大利亞,8255,960.589
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳門,279,51.572
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),盧森堡,47,0.422
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賴索托,0,0.001
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賽普勒斯,112,28.444
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),薩爾瓦多,33,6.495
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),羅馬尼亞,2845,29.205
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),關島,3,0.329
出口總值(含復出口),114年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蘇利南,5,0.782
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),土耳其,123,21.893
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),中國大陸,5187,212.478
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),丹麥,49,1.319
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),厄瓜多,0,0
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴布亞紐幾內亞,3,0.105
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴西,569,134.538
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拉圭,0,0.002
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),日本,24159,1274.439
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),比利時,1170,16.804
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),以色列,73,1.132
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),加拿大,5702,288.726
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),立陶宛,350,8.332
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),匈牙利,1307,12.583
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印尼,1687,16.372
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印度,637,161.719
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),西班牙,1244,287.234
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),克羅埃西亞,259,4.673
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),希臘,43,7
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),沙烏地阿拉伯,894,301.067
