進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元)
出口總值(含復出口),113年8月,390210,聚丙烯, Polypropylene,葡萄牙,0
出口總值(含復出口),113年8月,390210,聚丙烯, Polypropylene,德國,5
出口總值(含復出口),113年8月,390210,聚丙烯, Polypropylene,墨西哥,1443
出口總值(含復出口),113年8月,390210,聚丙烯, Polypropylene,薩爾瓦多,344
出口總值(含復出口),113年8月,750210,鎳，非合金者, Nickel not alloyed,印度,2111
出口總值(含復出口),113年8月,750210,鎳，非合金者, Nickel not alloyed,泰國,131
出口總值(含復出口),113年8月,750210,鎳，非合金者, Nickel not alloyed,馬來西亞,27
出口總值(含復出口),113年8月,750210,鎳，非合金者, Nickel not alloyed,菲律賓,17
出口總值(含復出口),113年8月,750210,鎳，非合金者, Nickel not alloyed,越南,119
出口總值(含復出口),113年8月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,日本,205
出口總值(含復出口),113年8月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,泰國,528
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,土耳其,162
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,中國大陸,2271
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,丹麥,13
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,巴西,19
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,日本,2091
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,比利時,134
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,以色列,29
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,加拿大,2869
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,卡達,38
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,立陶宛,5
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,匈牙利,1385
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,印尼,200
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,印度,43
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,西班牙,29
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,其他國家,33
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,奈及利亞,36
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,孟加拉,31
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,拉脫維亞,5
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,波多黎各,0
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,波蘭,2927
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,法國,162
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,芬蘭,5
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,保加利亞,43
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,南非,7
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,南韓,238
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,哈薩克,26
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,柬埔寨,205
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,美國,31034
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,英國,409
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,香港,3040
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,哥倫比亞,0
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,泰國,1365
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,烏克蘭,1127
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,烏拉圭,4
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,紐西蘭,9
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,馬來西亞,1620
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,捷克,579
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,荷蘭,5373
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,斯洛維尼亞,109
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,菲律賓,3177
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,越南,4310
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,奧地利,16
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,愛爾蘭,168
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,新加坡,97
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,瑞士,18
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,瑞典,269
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,義大利,194
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,葡萄牙,201
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,德國,1418
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,墨西哥,58
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,澳大利亞,60
出口總值(含復出口),113年8月,850760,鋰離子蓄電池, Lithium-ion,羅馬尼亞,208
出口總值(含復出口),113年8月,850790,零件, Parts,中國大陸,258
出口總值(含復出口),113年8月,850790,零件, Parts,印度,46
出口總值(含復出口),113年8月,850790,零件, Parts,南韓,4
出口總值(含復出口),113年8月,850790,零件, Parts,美國,2308
出口總值(含復出口),113年8月,850790,零件, Parts,泰國,7
出口總值(含復出口),113年8月,850790,零件, Parts,馬來西亞,152
出口總值(含復出口),113年8月,850790,零件, Parts,荷蘭,0
出口總值(含復出口),113年8月,850790,零件, Parts,越南,711
出口總值(含復出口),113年8月,850790,零件, Parts,義大利,2
出口總值(含復出口),113年8月,850790,零件, Parts,德國,0
出口總值(含復出口),113年8月,850790,零件, Parts,澳大利亞,13
出口總值(含復出口),113年9月,250410,粉狀或細片狀, In powder or in flakes,中國大陸,11
出口總值(含復出口),113年9月,250410,粉狀或細片狀, In powder or in flakes,英國,11
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),中國大陸,368
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),印尼,1593
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),西班牙,19
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),其他國家,0
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),孟加拉,203
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),泰國,438
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),馬來西亞,22
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),菲律賓,311
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),越南,1502
出口總值(含復出口),113年9月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),義大利,24
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,中國大陸,531
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,日本,136
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,印尼,21
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,南韓,138
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,柬埔寨,7
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,香港,10
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,泰國,64
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,馬來西亞,15
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,菲律賓,5
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,越南,28
出口總值(含復出口),113年9月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,德國,21
出口總值(含復出口),113年9月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,日本,291
出口總值(含復出口),113年9月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,泰國,71
出口總值(含復出口),113年9月,282520,氧化鋰及氫氧化鋰, Lithium oxide and hydroxide,馬來西亞,3
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,中國大陸,179
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,日本,185
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,南韓,67
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,美國,166
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,泰國,30
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,馬來西亞,243
出口總值(含復出口),113年9月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,越南,79
出口總值(含復出口),113年9月,283329,其他, Other,中國大陸,7355
出口總值(含復出口),113年9月,283329,其他, Other,日本,1132
出口總值(含復出口),113年9月,283329,其他, Other,南韓,60
出口總值(含復出口),113年9月,283329,其他, Other,泰國,4
出口總值(含復出口),113年9月,283329,其他, Other,馬來西亞,12
出口總值(含復出口),113年9月,283329,其他, Other,荷蘭,110
出口總值(含復出口),113年9月,283329,其他, Other,越南,29
出口總值(含復出口),113年9月,380110,人造石墨, Artificial graphite,日本,433
出口總值(含復出口),113年9月,380110,人造石墨, Artificial graphite,美國,0
出口總值(含復出口),113年9月,382499,其他, Other,土耳其,149
出口總值(含復出口),113年9月,382499,其他, Other,中國大陸,45603
出口總值(含復出口),113年9月,382499,其他, Other,巴西,85
出口總值(含復出口),113年9月,382499,其他, Other,巴基斯坦,22
出口總值(含復出口),113年9月,382499,其他, Other,日本,14299
出口總值(含復出口),113年9月,382499,其他, Other,比利時,17
出口總值(含復出口),113年9月,382499,其他, Other,牙買加,1
出口總值(含復出口),113年9月,382499,其他, Other,以色列,134
出口總值(含復出口),113年9月,382499,其他, Other,加拿大,881
出口總值(含復出口),113年9月,382499,其他, Other,卡達,8
出口總值(含復出口),113年9月,382499,其他, Other,匈牙利,6
出口總值(含復出口),113年9月,382499,其他, Other,印尼,2121
出口總值(含復出口),113年9月,382499,其他, Other,印度,2272
出口總值(含復出口),113年9月,382499,其他, Other,西班牙,248
出口總值(含復出口),113年9月,382499,其他, Other,沙烏地阿拉伯,129
出口總值(含復出口),113年9月,382499,其他, Other,汶萊,7
出口總值(含復出口),113年9月,382499,其他, Other,其他國家,37
出口總值(含復出口),113年9月,382499,其他, Other,孟加拉,251
出口總值(含復出口),113年9月,382499,其他, Other,波多黎各,4
出口總值(含復出口),113年9月,382499,其他, Other,波蘭,12
出口總值(含復出口),113年9月,382499,其他, Other,法國,85
出口總值(含復出口),113年9月,382499,其他, Other,肯亞,6
出口總值(含復出口),113年9月,382499,其他, Other,芬蘭,0
出口總值(含復出口),113年9月,382499,其他, Other,阿拉伯聯合大公國,45
出口總值(含復出口),113年9月,382499,其他, Other,阿根廷,37
出口總值(含復出口),113年9月,382499,其他, Other,阿爾及利亞,639
出口總值(含復出口),113年9月,382499,其他, Other,俄羅斯,21
出口總值(含復出口),113年9月,382499,其他, Other,南非,206
出口總值(含復出口),113年9月,382499,其他, Other,南韓,3052
出口總值(含復出口),113年9月,382499,其他, Other,柬埔寨,153
出口總值(含復出口),113年9月,382499,其他, Other,科索沃,15
出口總值(含復出口),113年9月,382499,其他, Other,約旦,5
出口總值(含復出口),113年9月,382499,其他, Other,美國,5522
出口總值(含復出口),113年9月,382499,其他, Other,英國,543
出口總值(含復出口),113年9月,382499,其他, Other,香港,4974
出口總值(含復出口),113年9月,382499,其他, Other,哥倫比亞,24
出口總值(含復出口),113年9月,382499,其他, Other,泰國,2361
出口總值(含復出口),113年9月,382499,其他, Other,紐西蘭,85
出口總值(含復出口),113年9月,382499,其他, Other,馬來西亞,1654
出口總值(含復出口),113年9月,382499,其他, Other,馬紹爾群島,0
出口總值(含復出口),113年9月,382499,其他, Other,荷蘭,399
出口總值(含復出口),113年9月,382499,其他, Other,喬治亞,5
出口總值(含復出口),113年9月,382499,其他, Other,斐濟,1
出口總值(含復出口),113年9月,382499,其他, Other,斯里蘭卡,80
出口總值(含復出口),113年9月,382499,其他, Other,斯洛伐克,153
出口總值(含復出口),113年9月,382499,其他, Other,智利,5
出口總值(含復出口),113年9月,382499,其他, Other,菲律賓,922
出口總值(含復出口),113年9月,382499,其他, Other,越南,5565
出口總值(含復出口),113年9月,382499,其他, Other,奧地利,18
出口總值(含復出口),113年9月,382499,其他, Other,愛爾蘭,23
出口總值(含復出口),113年9月,382499,其他, Other,新加坡,1282
出口總值(含復出口),113年9月,382499,其他, Other,瑞士,12
出口總值(含復出口),113年9月,382499,其他, Other,瑞典,7
出口總值(含復出口),113年9月,382499,其他, Other,義大利,99
出口總值(含復出口),113年9月,382499,其他, Other,德國,218
出口總值(含復出口),113年9月,382499,其他, Other,模里西斯,16
出口總值(含復出口),113年9月,382499,其他, Other,緬甸,23
出口總值(含復出口),113年9月,382499,其他, Other,墨西哥,296
出口總值(含復出口),113年9月,382499,其他, Other,澳大利亞,90
出口總值(含復出口),113年9月,382499,其他, Other,澳門,2
出口總值(含復出口),113年9月,382499,其他, Other,賽普勒斯,1
出口總值(含復出口),113年9月,382499,其他, Other,羅馬尼亞,3
出口總值(含復出口),113年9月,382499,其他, Other,關島,6
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,土耳其,0
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,中國大陸,8811
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,巴基斯坦,30
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,日本,337
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印尼,579
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印度,118
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,貝南,168
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,孟加拉,267
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,美國,43
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,香港,66
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,泰國,215
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,秘魯,32
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,馬來西亞,108
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,莫三比克,73
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,斐濟,94
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,斯里蘭卡,41
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,菲律賓,192
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,越南,1273
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,模里西斯,277
出口總值(含復出口),113年9月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,盧森堡,5
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,土耳其,35
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,中國大陸,8225
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,厄瓜多,51
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,巴西,250
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,巴拉圭,24
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,巴拿馬,25
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,巴基斯坦,62
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,日本,795
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,以色列,30
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,加拿大,146
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,印尼,1155
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,印度,276
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,多哥,102
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,宏都拉斯,27
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,孟加拉,1211
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,肯亞,304
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,南非,122
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,南韓,48
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,柬埔寨,14
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,美國,398
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,迦納,354
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,香港,520
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,剛果民主共和國,58
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,哥斯大黎加,78
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,泰國,716
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,秘魯,1101
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,紐西蘭,80
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,馬來西亞,174
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,斐濟,16
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,菲律賓,529
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,越南,3960
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,新加坡,226
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,緬甸,28
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,墨西哥,34
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,澳大利亞,10
出口總值(含復出口),113年9月,390210,聚丙烯, Polypropylene,薩爾瓦多,355
出口總值(含復出口),113年9月,750210,鎳，非合金者, Nickel not alloyed,印尼,38
出口總值(含復出口),113年9月,750210,鎳，非合金者, Nickel not alloyed,印度,1234
出口總值(含復出口),113年9月,750210,鎳，非合金者, Nickel not alloyed,泰國,107
出口總值(含復出口),113年9月,750210,鎳，非合金者, Nickel not alloyed,越南,158
出口總值(含復出口),113年9月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,日本,206
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,中國大陸,1309
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,丹麥,5
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,巴西,5
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,日本,1808
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,比利時,167
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,以色列,11
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,加拿大,2170
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,立陶宛,5
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,匈牙利,854
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,印尼,290
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,印度,3
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,西班牙,234
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,其他國家,3
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,波蘭,808
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,法國,296
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,芬蘭,2
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,保加利亞,24
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,南非,1
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,南韓,19
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,柬埔寨,105
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,美國,22955
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,英國,248
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,香港,3280
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,哥倫比亞,42
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,挪威,25
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,泰國,546
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,紐西蘭,9
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,馬來西亞,1687
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,捷克,367
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,荷蘭,2893
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,斯洛伐克,8
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,斯洛維尼亞,171
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,智利,8
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,菲律賓,4428
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,越南,4279
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,奧地利,10
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,愛爾蘭,8
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,新加坡,234
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,瑞士,51
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,瑞典,340
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,義大利,183
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,葡萄牙,88
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,德國,1099
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,墨西哥,233
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,澳大利亞,95
出口總值(含復出口),113年9月,850760,鋰離子蓄電池, Lithium-ion,羅馬尼亞,76
出口總值(含復出口),113年9月,850790,零件, Parts,中國大陸,350
出口總值(含復出口),113年9月,850790,零件, Parts,日本,37
出口總值(含復出口),113年9月,850790,零件, Parts,加拿大,12
出口總值(含復出口),113年9月,850790,零件, Parts,西班牙,3
出口總值(含復出口),113年9月,850790,零件, Parts,法國,10
出口總值(含復出口),113年9月,850790,零件, Parts,南韓,2
出口總值(含復出口),113年9月,850790,零件, Parts,美國,1914
出口總值(含復出口),113年9月,850790,零件, Parts,英國,5
出口總值(含復出口),113年9月,850790,零件, Parts,泰國,3
出口總值(含復出口),113年9月,850790,零件, Parts,馬來西亞,32
出口總值(含復出口),113年9月,850790,零件, Parts,荷蘭,14
出口總值(含復出口),113年9月,850790,零件, Parts,越南,408
出口總值(含復出口),113年9月,850790,零件, Parts,瑞士,0
出口總值(含復出口),113年9月,850790,零件, Parts,澳大利亞,16
出口總值(含復出口),113年10月,250410,粉狀或細片狀, In powder or in flakes,中國大陸,2
出口總值(含復出口),113年10月,250410,粉狀或細片狀, In powder or in flakes,南韓,2
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),中國大陸,1207
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),日本,54
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),印尼,735
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),印度,33
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),其他國家,0
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),南韓,6
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),泰國,254
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),馬來西亞,48
出口總值(含復出口),113年10月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),斯里蘭卡,27
